id,seccode,startPos
147689,BR-10.17M260917CA54,4
147689,Si56000BV7,10
147691,USD000000TOD,3000
147694,AKRN,9
147694,ALRS,500
147694,CHMF,40
147694,GAZP,500
147694,GMKN,5
147694,LKOH,20
147694,MGNT,4
147694,MOEX,350
147694,NVTK,40
147694,ROSN,180
147694,SBER,460
147694,SBERP,700
147694,SNGS,2000
147694,SNGSP,2000
147694,TATNP,70
147694,VTBR,7e+05
147699,BSPB,33500
147699,ENRU,350000
147699,FEES,1120000
147699,HYDR,220000
147699,PRTK,800
147699,VTBR,5e+05
147700,SBRF-9.17,2
147700,GAZR-9.17,2
147705,SiZ7,3
147706,BRV7,-1
147707,RIZ7,-2
147710,RIZ7,-1
147710,SiZ7,3
147712,BRV7,-16
147717,GAZP,3890
147717,ROSN,310
147717,RTKM,550
147724,BSPB,3140
147724,ENRU,29000
147724,FEES,1e+05
147724,GAZP,300
147724,GMKN,9
147724,IRAO,10000
147724,LKOH,48
147724,LSRG,13
147724,MOEX,200
147724,MSNG,7000
147724,MSTT,350
147724,MTSS,220
147724,RASP,700
147726,EDZ7,-15
147731,SiZ7,1
147731,SRZ7,-1
147732,MAGN,30000
147732,NVTK,2000
147732,RASP,30000
147736,BRV7,-61
147737,SRZ7,15
147737,GDZ7,-6
147738,GAZP,70
147740,RIZ7,-1
147740,SiZ7,-5
147740,MMZ7,-20
147740,GDZ7,25
147740,EDZ7,10
147741,JPZ7,-173
147742,AFKS,2000
147742,AGRO,106
147742,CHMF,50
147742,GAZP,450
147742,LKOH,17
147742,MAGN,1000
147742,NLMK,300
147742,RSTI,55000
147742,RUAL,1000
147742,SIBN,70
147742,YNDX,10
147742,LKZ7,2
147742,GMZ7,1
147746,JPZ7,-203
147747,BRV7,10
147750,SiZ7,1
147750,EuZ7,1
147750,BRV7,1
147750,GZZ7,-3
147750,LKZ7,1
147750,RNZ7,1
147750,SRZ7,-2
147750,SVZ7,-3
147750,GDZ7,-1
147750,EDZ7,-1
147750,GMZ7,1
147750,VBZ7,5
147750,TTZ7,1
147751,GAZR-9.17,1104
147751,SRZ7,33
147751,VTBR-9.17,4
147752,RI110000BV7,50
147754,BANEP,5
147754,CHMF,10
147754,GAZP,20
147754,KRKNP,1
147754,RUAL,90
147754,YNDX,5
147755,SNGSP,2000
147757,AGRO,158
147757,ALRS,900
147757,ENRU,78000
147757,MFON,110
147757,MSNG,58000
147757,PRTK,800
147757,RASP,1800
147759,RIZ7,-9
147759,SiZ7,22
147759,EDZ7,-16
147759,Si68000BL7,20
147759,Si70000BL7,50
147759,RI112500BL7,-1
147759,RI115000BL7,-1
147759,RI117500BL7,-3
147759,GZ16000BL7,50
147759,Si58000BW7,-5
147763,RI117500BJ7,40
147765,MRKP,3150000
147765,MRKV,930000
147766,SiZ7,8
147768,EUR_RUB__TOD,5000
147768,USD000000TOD,5000
147769,SRZ7,3
147769,GMKR-9.17,1
147771,RIZ7,-10
147771,RTS-12.17M280917CA115000,5
147772,SiZ7,-50
147772,BRV7,50
147773,BSPB,890
147773,FEES,110000
147773,GAZP,660
147773,HYDR,24000
147773,RTKMP,400
147773,GDZ7,4
147774,BRV7,1
147775,USD000000TOD,5000
147776,KRKNP,5
147776,LSNGP,2500
147776,MTLRP,1600
147776,OGKB,130000
147776,RASP,2000
147776,RUAL,3000
147779,GDZ7,6
147779,BR-10.17M260917PA48,50
147779,BR-10.17M260917PA51,13
147779,BR-10.17M260917PA52,10
147781,AFLT,-1300
147781,ALRS,-1000
147781,GAZP,600
147781,MOEX,-2000
147781,ROSN,150
147781,SBER,-1500
147781,RIZ7,-1
147781,BRV7,-5
147781,GAZR-9.17,7
147781,SRZ7,-20
147782,MFON,20
147782,ROSN,50
147782,RSTIP,201000
147782,SNGSP,500
147784,RTS-12.17M280917PA110000,3
147785,SiZ7,25
147785,BRV7,-2
147785,SRZ7,-8
147785,EDZ7,-5
147785,VBZ7,3
147790,AFLT,200
147790,BANEP,8
147790,GAZP,200
147790,LKOH,15
147790,MTSS,130
147790,NLMK,80
147790,SBERP,100
147790,TATNP,50
147791,SRZ7,-51
147791,SR19000BJ7,102
147792,BRV7,2
147794,BRX7,-6
147794,BR52BV7,-16
147794,BR56BJ7,12
147797,FEES,1520000
147797,MGNT,40
147797,SBER,1050
147797,SNGSP,3300
147797,TATNP,300
147797,VTBR,4e+06
147801,SBPR-9.17,-46
147804,MGNT,1000
147807,RIZ7,-5
147807,SiZ7,8
147807,SBRF-9.17,-8
147807,GAZR-9.17,12
147807,MXZ7,-8
147807,GZZ7,-2
147807,SRZ7,-15
147809,SRZ7,-45
147810,DIXY,380
147811,ALRS,500
147811,MRKV,60000
147811,MTSS,110
147811,SBER,3270
147812,SBRF-9.17,80
147814,SBER,-10000
147816,ALRS,400
147816,BANEP,50
147816,BSPB,2120
147816,FEES,3e+05
147816,GAZP,800
147816,GMKN,30
147816,LKOH,15
147816,MSRS,12000
147816,MTSS,340
147816,NVTK,300
147816,PHOR,15
147816,POLY,1
147816,QIWI,1
147816,ROSN,30
147816,RSTI,20000
147816,SBER,820
147816,SU24018RMFS2,259
147816,SU26204RMFS6,60
147816,SU26207RMFS9,50
147816,SU26214RMFS5,1
147816,SU26221RMFS0,1
147816,SU29011RMFS2,134
147816,SVAV,30
147817,ALRS,330000
147817,GMKN,557
147817,HYDR,12400000
147817,LKOH,4500
147817,MOEX,30000
147817,SBER,-80000
147817,SNGSP,180000
147817,BRV7,2500
147819,AFLT,100
147819,GAZP,584
147819,HYDR,7000
147819,NMTP,5000
147819,SBER,919
147819,URKA,60
147819,VTBR,7000
147820,SBER,-40030
147820,BRX7,-300
147822,NVTK,1220
147822,TRNFP,4
147823,GZZ7,60
147824,ALRS,800
147824,BANEP,15
147824,FXIT,1
147824,FXRU,1
147824,GAZP,150
147824,LKOH,10
147824,MTLRP,200
147824,SU24019RMFS0,141
147824,SU29011RMFS2,52
147826,FESH,407200
147826,MTLR,499
147827,BRV7,-90
147829,SiZ7,3
147830,SU26204RMFS6,1411
147830,SiZ7,34
147830,BRV7,-20
147830,SRZ7,-33
147830,Si57000BV7,-75
147830,Si59000BV7,-10
147830,RI117500BJ7,-30
147830,RI120000BJ7,-20
147831,FXRB,300
147831,BRV7,32
147831,BR-10.17M260917PA52,16
147831,BR-10.17M260917CA53,27
147831,BR-10.17M260917CA55,-80
147831,Si60000BJ7,-15
147831,RTS-12.17M280917PA107500,-10
147831,RTS-12.17M280917PA110000,10
147831,RTS-12.17M280917CA112500,10
147831,RTS-12.17M280917CA115000,-10
147832,SiZ7,2
147832,SRZ7,-3
147832,EDZ7,-1
147832,VBZ7,3
147834,GDZ7,55
147836,NVTK,2450
147836,RTKMP,12200
147837,GAZP,1100
147837,SNGSP,4000
147838,GAZP,1850
147839,RIZ7,-2
147839,SiZ7,23
147839,EuZ7,1
147839,BRV7,-10
147839,BRZ7,-4
147839,MXZ7,-8
147839,GZZ7,80
147839,LKZ7,40
147839,RNZ7,9
147839,SRZ7,50
147839,GMZ7,4
147839,VBZ7,30
147839,TTZ7,2
147839,SPZ7,40
147840,GTLC,2701000
147840,ROLO,132000
147843,EDZ7,-12
147844,SiZ7,6
147844,SiH8,-4
147845,AFKS,1500
147845,AGRO,15
147845,BSPB,130
147845,GAZP,390
147845,GMKN,2
147845,MTSS,50
147845,PHOR,5
147845,RSTIP,1000
147845,RTKMP,200
147845,SBERP,100
147845,SIBN,140
147845,SU24019RMFS0,30
147845,SU29012RMFS0,25
147847,RTKM,230
147847,SNGS,1400
147847,SU25081RMFS9,8
147847,SU26204RMFS6,3
147847,TRMK,1060
147850,SiZ7,8
147852,GAZP,3210
147852,MFON,710
147852,GZZ7,300
147855,SiZ7,12
147856,BANEP,300
147856,LNTA,1500
147856,SBER,10000
147860,ALRS,1000
147860,BANE,50
147860,BANEP,2000
147860,GAZP,2000
147860,MFON,440
147860,NVTK,110
147860,PHOR,26
147860,RTKM,1000
147860,RTKMP,1600
147860,SNGSP,9000
147860,UPRO,54000
147862,MAGN,3000
147862,NVTK,160
147862,ROSN,650
147862,TRMK,3000
147863,GZZ7,1
147864,GAZP,10
147864,VTBR,20000
147866,AFKS,1500
147866,DASB,10000
147866,OGKB,1e+05
147866,RSTI,50000
147866,RTKM,400
147866,TRMK,600
147867,SU24019RMFS0,500
147867,SU29011RMFS2,1015
147870,AFKS,20
147870,BANE,30
147870,HYDR,240
147870,OFCB,40
147872,ALRS,1000
147872,FEES,5e+05
147872,GAZP,1050
147873,BRV7,-8
147874,MOEX,10
147876,SRZ7,-5
147877,BR-10.17M260917CA57,50
147877,Si-12.17M280917PA59000,125
147879,SiZ7,6
147880,GDZ7,120
147881,USD000000TOD,-110000
147882,GCHE,145
147882,NMTP,4000
147883,FEES,1750000
147883,IRAO,97000
147883,MTLR,1200
147883,MTLRP,570
147883,RASP,5250
147883,RUAL,5000
147884,SRZ7,1
147885,SiZ7,20
147887,AVAZ,100
147890,OFCB,10
147895,SVZ7,260
147896,RIZ7,-3
147896,RNZ7,-1
147896,SRZ7,-4
147896,GDZ7,-1
147896,AUZ7,-3
147896,CFZ7,1
147896,CHZ7,-1
147896,MEZ7,10
147896,NMZ7,-4
147896,SPZ7,-3
147897,AFKS,10000
147897,AFLT,700
147897,ALRS,2500
147897,BSPB,2000
147897,FEES,1e+06
147897,GAZP,4000
147897,LNTA,600
147897,MRKV,2e+06
147897,MSNG,50000
147897,MSTT,1000
147897,MTSS,1000
147897,ROSN,500
147897,RSTI,3e+05
147897,RUAL,4000
147897,SBER,2000
147897,SNGSP,12000
147897,SiZ7,-12
147897,GZZ7,-40
147897,RNZ7,-5
147897,SRZ7,-20
147897,MTZ7,-10
147897,SGZ7,-12
147897,Si57000BX7,-4
147897,Si58000BX7,-20
147897,Si60000BL7,8
147897,Si62000BL7,15
147897,RI100000BX7,10
147897,RI120000BL7,-15
147897,RI125000BL7,5
147897,GZ12500BL7,5
147897,SR18000BX7,-10
147897,SR20000BL7,14
147897,SR20500BL7,-20
147897,EUR_RUB__TOD,8000
147897,USD000000TOD,10000
147900,SiZ7,-5
147901,USD000000TOD,-15000
147902,BRV7,-12
147903,GAZP,20000
147905,SiZ7,-10
147905,USD000000TOD,8000
147907,MGNT,32
147907,Si58500BV7,10
147907,Si59000BJ7,-9
147908,LNTA,397
147911,GTLC,4e+06
147911,PRFN,3
147913,GAZP,1330
147913,LNTA,327
147913,LSRG,184
147915,FEES,60000
147915,IRAO,4000
147915,EUR_RUB__TOD,3000
147915,USD000000TOD,19000
147920,SiZ7,-23
147921,ALRS,-48500
147921,RIZ7,-40
147921,RTS-12.17M280917PA107500,400
147923,RIZ7,-1
147923,SiZ7,13
147923,GZZ7,17
147923,LKZ7,17
147923,RNZ7,20
147923,SRZ7,-19
147923,GDZ7,12
147923,GMZ7,-2
147923,VBZ7,10
147923,MEZ7,5
147923,MTZ7,-10
147923,SGZ7,4
147923,AFZ7,10
147924,RIZ7,-16
147924,BRV7,-15
147925,RIZ7,5
147925,SiZ7,-7
147925,EuZ7,-5
147925,SRZ7,11
147925,GDZ7,1
147925,Si55000BX7,-25
147925,Si59000BX7,-6
147925,SR18750BJ7,-13
147926,SiZ7,-65
147927,Si70000BL7,30
147928,MTLR,621
147928,OGKB,126000
147928,RSTI,89200
147929,SiZ7,-1
147931,RIZ7,31
147931,SiZ7,-157
147931,BRV7,69
147932,SiZ7,4
147932,BRV7,-4
147936,HYZ7,8
147936,MEZ7,5
147937,BRV7,23
147938,ALRS,155000
147938,GMKN,250
147938,MAGN,50000
147938,MOEX,40000
147938,MRKV,3500000
147938,MTSS,11000
147938,RSTI,1.1e+07
147938,BRV7,-5
147940,GZZ7,8
147940,LKZ7,3
147940,GMZ7,1
147940,SPZ7,6
147941,RTS-12.17M280917CA110000,15
147942,Si70000BL7,300
147942,Si75000BL7,-300
147944,Si59000BJ7,18
147947,RIZ7,-6
147949,RIZ7,-76
147950,SiZ7,-16
147951,GMKN,-15
147951,RIZ7,-15
147951,BRV7,-40
147951,EDZ7,-10
147952,RIZ7,-7
147952,BRV7,-45
147952,SRZ7,-20
147955,SiZ7,-7
147955,EuZ7,-6
147955,GZZ7,16
147955,SRZ7,15
147955,VBZ7,-16
147956,GDZ7,20
147957,AFKS,1700
147957,ALRS,600
147957,BANEP,25
147957,FEES,490000
147957,GAZP,230
147957,HYDR,36000
147957,MAGN,4800
147957,MSNG,13000
147957,NLMK,530
147957,PHOR,133
147957,RASP,1150
147957,RUALR,100
147964,GAZP,6000
147964,VTBR,1500000
147964,SRZ7,-15
147966,PRFN,62000
147967,RIZ7,30
147968,BRV7,-1080
147974,GAZP,2000
147974,HYDR,50000
147974,SNGS,4000
147974,VTBR,2e+06
147977,BRV7,-7
147978,SBER,-63000
147978,BRV7,-62
147983,BR-10.17M260917PA55,9
147983,BR-10.17M260917CA57,-111
147983,BR-10.17M260917CA58,-25
147984,AFKS,19100
147984,BANEP,235
147984,FEES,1650000
147984,GMKN,23
147984,LSRG,291
147984,MFON,160
147984,MOEX,1820
147984,NKNCP,8500
147984,RTKM,2820
147984,RTKMP,100
147984,SNGSP,10000
147984,SU26207RMFS9,1439
147986,SiZ7,-2
147988,SRZ7,34
147990,PIKK,10
147991,BRV7,-2
147993,RTS-12.17M280917PA105000,5
147993,RTS-12.17M280917PA107500,-10
147993,RTS-12.17M280917PA110000,5
147993,Si-12.17M280917PA57000,10
147993,Si-12.17M280917PA58000,-20
147993,Si-12.17M280917PA59000,10
147995,MAGN,9000
147995,OGKB,4e+05
147995,RASP,5000
147995,RSTI,2e+05
147995,RUAL,5000
147996,SiZ7,-27
147996,EuZ7,-18
147997,GMKN,103
147997,SNGSP,277
147999,RIZ7,1
147999,BRV7,-6
147999,GZZ7,1
147999,RI85000BX7,20
147999,RI90000BX7,20
147999,RI102500BX7,-6
147999,RI105000BX7,-4
147999,RI107500BX7,-1
147999,BR-10.17M260917PA55,-40
147999,GZ12000BX7,-5
147999,GZ12500BL7,-5
147999,RI117500BJ7,-20
148000,AGRO,400
148000,BANEP,300
148000,GAZP,4700
148000,LKOH,141
148000,MFON,800
148000,NVTK,200
148000,ROSN,1060
148000,UPRO,1e+05
148000,USD000000TOD,5000
148001,SiZ7,-15
148007,Si-12.17M280917CA59000,150
148008,Si58000BV7,670
148008,RTS-12.17M280917CA112500,65
148008,RTS-12.17M280917CA115000,57
148009,SiZ7,60
148009,EuZ7,167
148010,SiZ7,23
148010,EuZ7,142
148010,BRV7,-1
148011,SBRF-9.17,-109
148013,FEES,170000
148013,MOEX,1000
148013,RTKM,7000
148013,EDZ7,-10
148013,GUZ7,-10
148013,EUR_RUB__TOD,-45000
148014,BRV7,-250
148016,AFKS,1000
148016,AGRO,4
148016,ALRS,5500
148016,FEES,130000
148016,GAZP,770
148016,LKOH,9
148016,MOEX,1260
148016,PHOR,5
148016,POLY,371
148016,RSTI,9000
148016,RUAL,500
148016,SNGSP,6900
148016,UPRO,37000
148016,VTBR,330000
148016,SiZ7,1
148016,GZZ7,1
148016,SVZ7,13
148016,GDZ7,3
148016,GZH8,3
148016,ALZ7,66
148016,FSZ7,3
148016,VBZ7,31
148016,NMZ7,4
148017,GRNT,433000
148020,AGRO,20
148020,BSPB,200
148020,ENRU,40000
148020,GAZP,100
148020,GMKN,1
148020,HYDR,15000
148020,KRKNP,3
148020,LSNGP,2800
148020,MTLRP,1200
148020,RASP,1200
148020,RTKMP,600
148020,UPRO,20000
148021,FXMM,50
148021,SBER,100
148021,RIZ7,1
148023,BRV7,140
148024,SiZ7,130
148025,SiZ7,3
148025,EDZ7,-2
148026,LKOH,11
148026,SNGSP,7900
148026,UPRO,84000
148029,BRV7,-16
148032,AGRO,169
148032,BANEP,85
148032,BSPB,1610
148032,FEES,7e+05
148032,GMKN,12
148032,KRKNP,5
148032,LSNGP,2800
148032,NMTP,15000
148032,NVTK,280
148032,POLY,210
148032,SiZ7,70
148033,BRV7,-27
148034,AKRN,1
148034,MGNT,1
148034,MOEX,300
148035,SRZ7,-89
148037,RIZ7,1
148037,RI112500BJ7,12
148037,RI112500BV7,12
148039,FEES,3300000
148040,FEES,120000
148040,GAZP,1160
148040,HYDR,166400
148040,OGKB,248800
148040,SU24018RMFS2,102
148040,SU24019RMFS0,714
148040,SU26204RMFS6,40
148040,SU29011RMFS2,257
148040,SU29012RMFS0,363
148040,VTBR,660000
148040,MMZ7,-6
148041,SBER,50000
148042,AKRN,8
148042,GAZP,200
148042,LSRG,76
148042,MSTT,10
148042,MTSS,260
148042,RSTIP,5000
148042,SU24018RMFS2,10
148042,SU24019RMFS0,4
148042,SU26207RMFS9,12
148042,SU26212RMFS9,3
148042,SU26218RMFS6,4
148042,SU26219RMFS4,6
148042,SU26221RMFS0,2
148042,UPRO,2000
148043,GAZP,500
148043,HYDR,125000
148043,LKOH,50
148043,ROSN,700
148043,VTBR,2800000
148044,FEES,4e+06
148044,GAZP,1000
148044,GMKN,70
148044,NVTK,300
148045,AFKS,18000
148045,GMKN,35
148045,LSNGP,5000
148045,MAGN,7500
148045,MSNG,90000
148045,MTSS,840
148045,RASP,4000
148045,RUAL,7000
148046,MTLR,3000
148046,RASP,2000
148046,RSTI,1e+05
148047,AFKS,11900
148047,LKOH,20
148047,MOEX,880
148047,MTSS,3470
148047,NKNCP,5600
148047,PRTK,500
148047,RTKM,1810
148047,RTKMP,2900
148047,SBER,1720
148047,SBERP,3500
148047,SNGSP,6500
148047,TATNP,450
148047,TRCN,9
148047,VTBR,2e+06
148050,SBER,-4530
148050,RI110000BV7,50
148054,RIZ7,-2
148054,SiZ7,4
148054,EuZ7,3
148054,MXZ7,1
148056,APTK,5000
148056,GAZP,12000
148056,TAER,20000
148057,SBER,-20
148057,SiZ7,1
148057,SRH8,-3
148063,GAZP,240
148063,SBER,-380
148065,SBER,-82000
148067,AVAZ,20000
148067,FXMM,3500
148067,IRAO,370
148067,RSTI,200
148067,SNGSP,10000
148068,GAZP,30
148068,LKOH,1
148068,ROSN,10
148068,SNGSP,100
148069,SiZ7,167
148070,AGRO,100
148070,AKRN,10
148070,BSPB,20
148070,FXMM,100
148070,FXRU,1
148070,HYDR,5000
148070,MFON,70
148070,MOEX,200
148070,MTLRP,200
148070,POLY,10
148070,ROSN,50
148070,RTKMP,300
148070,SU24019RMFS0,20
148070,SU25081RMFS9,20
148070,VTBR,5e+05
148072,AFKS,78800
148072,AKRN,2633
148072,FEES,5e+07
148076,BRV7,110
148077,SiZ7,1
148077,EuZ7,1
148077,LKZ7,-2
148077,FSZ7,-2
148078,RIZ7,12
148078,RIH8,-2
148084,RI85000BX7,-159
148084,RI90000BX7,-70
148084,RI122500BL7,-30
148084,RI127500BL7,-71
148088,NVTK,-60
148088,PRFN,8000
148088,UPRO,30000
148089,AFKS,1000
148091,GZZ7,100
148091,Si58000BV7,-10
148092,SRZ7,12
148093,FSZ7,90
148095,GZZ7,219
148097,BRV7,-829
148100,BRV7,-6
148101,EuZ7,3
148103,IRAO,5000
148103,KMAZ,200
148103,RUAL,400
148103,SBERP,100
148104,ENRU,5e+05
148104,GMKN,27
148104,PHOR,120
148104,RASP,3230
148107,GDZ7,9
148107,JPZ7,-2
148109,AFKS,4900
148109,AVAZP,2600
148109,BANEP,44
148109,BSPB,310
148109,ENRU,31000
148109,FEES,340000
148109,GAZP,1710
148109,GMKN,7
148109,KMAZ,300
148109,LKOH,28
148109,LSRG,40
148109,MFON,180
148109,MOEX,300
148109,MSRS,103000
148109,MTSS,80
148109,NKNCP,1500
148109,PRTK,400
148109,RSTIP,55000
148109,RTKMP,2300
148109,SELGP,1200
148109,SNGSP,7900
148109,UNAC,55800
148109,UPRO,37000
148109,VSMO,2
148109,SiZ7,28
148109,SRZ7,-6
148109,SVZ7,5
148110,VTBR,49794
148110,BRV7,10
148111,DASB,1850000
148111,MXZ7,-2
148111,PTZ7,6
148113,SiZ7,-30
148115,RI105000BV7,3
148115,RI115000BJ7,4
148116,GAZP,4350
148116,SiZ7,1
148116,EuZ7,1
148116,GZZ7,2
148116,EDZ7,-2
148117,ALRS,1300
148117,IRAO,40000
148117,LSRG,100
148117,MOEX,1000
148117,NVTK,250
148117,SBER,600
148118,BRV7,-25
148118,BRX7,-30
148118,BRZ7,-6
148118,GZZ7,-2
148118,BRF8,-12
148119,BRV7,-1
148120,Si59000BX7,-1
148121,BRX7,62
148124,FEES,1450000
148124,HYDR,1000
148124,LSNGP,2000
148124,MSRS,140000
148124,RSTI,15000
148124,RSTIP,1400000
148127,AFLT,100
148127,UPRO,2000
148127,YNDX,7
148127,BRV7,-3
148127,Si59000BX7,3
148127,BR-10.17M260917PA50,2
148127,BR-10.17M260917PA52,2
148127,BR-10.17M260917PA54,2
148128,LKZ7,1
148128,VTBR-9.17,2
148129,ALRS,3000
148129,MOEX,3000
148129,BRV7,-1
148132,BRV7,-760
148133,ENRU,70000
148133,LKOH,100
148133,MSRS,1e+05
148133,OGKB,1e+05
148133,SNGS,10000
148133,VTBR,8e+06
148134,RIZ7,-2
148134,SRZ7,1
148138,ALRS,300
148138,CHMF,20
148138,GAZP,210
148138,GMKN,2
148138,LKOH,9
148138,MOEX,30
148138,MTSS,30
148138,NVTK,20
148138,ROSN,20
148138,SBER,180
148138,SNGS,300
148138,SU24018RMFS2,20
148138,SU24019RMFS0,20
148138,SU25081RMFS9,20
148138,SU26216RMFS0,20
148138,SU26218RMFS6,42
148138,SU26221RMFS0,20
148138,SU29006RMFS2,20
148138,SU29011RMFS2,20
148138,SU29012RMFS0,20
148138,TATN,30
148138,VTBR,60000
148138,SiZ7,3
148138,MMZ7,10
148140,BRV7,-2
148140,LKZ7,1
148140,JPZ7,1
148141,AGRO,233
148141,ALRS,2100
148141,FEES,550000
148141,GMKN,100
148141,LNTA,178
148141,MOEX,1700
148141,NVTK,140
148141,RTKM,1130
148141,RTKMP,1800
148146,SiZ7,23
148146,BRV7,17
148146,BRZ7,6
148146,GZZ7,48
148146,LKZ7,4
148146,RNZ7,10
148146,SVZ7,313
148146,GDZ7,3
148146,PTZ7,25
148146,SAV7,7
148146,AUZ7,3
148146,GUZ7,-2
148146,JPZ7,2
148146,CAZ7,8
148146,CFZ7,-4
148146,ALZ7,22
148146,FSZ7,9
148146,VBZ7,25
148146,HYZ7,21
148146,TTZ7,6
148146,MNZ7,6
148146,SNZ7,9
148146,NKZ7,4
148146,RTZ7,20
148146,SGZ7,14
148147,BRV7,10
148147,BR-10.17M260917PA53,220
148147,RI112500BJ7,20
148148,USD000000TOD,6000
148149,BSPB,3000
148149,LKOH,270
148149,ROSN,2500
148149,YNDX,1
148153,MTLRP,9983
148155,GUZ7,-20
148156,ACKO,30000
148156,GMKN,10
148156,LKOH,100
148156,RASP,8000
148158,ALRS,200
148158,FXGD,20
148158,GAZP,200
148158,NLMK,150
148158,POLY,45
148158,SIBN,100
148158,SU24019RMFS0,25
148159,AFKS,15
148159,GMKN,10
148159,MGNT,20
148159,RSTI,1e+05
148159,TAER,110
148161,SiZ7,-20
148163,BSPB,580
148165,FXAU,36
148165,FXCN,25
148165,FXDE,29
148165,FXGD,111
148165,FXIT,28
148165,FXJP,30
148165,FXRB,445
148165,FXRL,49
148165,FXUK,34
148165,FXUS,24
148166,GAZP,72800
148167,BRV7,-147
148167,BR-10.17M260917PA47,47
148167,BR-10.17M260917PA50,1333
148169,ALRS,2200
148169,BSPB,2000
148170,MEZ7,-1
148173,AFKS,15000
148173,AFLT,500
148173,ALRS,1000
148173,GAZP,1000
148173,TRMK,1500
148175,ALRS,700
148175,BANEP,150
148180,RI100000BV7,165
148180,RI97500BW7,71
148181,APTK,21970
148181,GTLC,37000
148181,TGKO,510990
148182,BRV7,-103
148186,ENRU,201000
148186,GMKN,23
148190,GZZ7,40
148190,GDZ7,12
148192,MNZ7,-21
148193,SiZ7,135
148194,APTK,2430
148194,GAZP,1500
148194,ROLO,23000
148194,RTKM,40
148194,RTKMP,1100
148194,VTBR,7e+05
148196,GDZ7,5
148196,VBZ7,5
148198,AFKS,10000
148198,ALRS,4000
148198,GAZP,1000
148198,MTLR,710
148199,RIZ7,-1
148201,SiZ7,76
148203,AFKS,13000
148203,BANEP,165
148203,BSPB,1560
148203,CHMF,120
148203,FEES,770000
148203,GAZP,3270
148203,GMKN,39
148203,HYDR,149000
148203,LKOH,36
148203,LSNGP,2400
148203,MOEX,1000
148203,MTSS,500
148203,NKNCP,8300
148203,NVTK,210
148203,RTKM,2700
148203,SBER,160
148203,SNGS,3000
148203,SNGSP,7100
148203,VTBR,3080000
148204,SBRF-9.17,25
148205,BRV7,-300
148206,AFKS,140
148206,GAZP,340
148206,MSNG,2000
148206,MSRS,30000
148206,MSTT,240
148206,MTSS,60
148206,PHOR,24
148206,RTKMP,1100
148206,SNGSP,1800
148206,SU24019RMFS0,1
148206,SU25081RMFS9,1
148206,SU26214RMFS5,15
148206,SU26217RMFS8,4
148206,TATNP,7
148206,UPRO,6000
148207,SiZ7,55
148207,Si61000BJ7,550
148209,RTKMP,1000
148210,RTKMP,1000
148212,GTLC,60000
148212,SIBN,20
148212,SNGSP,500
148212,UPRO,1000
148212,VTBR,10000
148218,RIZ7,4
148218,USD000000TOD,10
148221,GAZP,100
148221,MOEX,690
148221,NMTP,3000
148225,BR-10.17M260917PA48,50
148225,BR-10.17M260917PA55,500
148226,SiZ7,3
148226,GZZ7,80
148226,LKZ7,5
148227,BANEP,320
148227,SELGP,7800
148227,TGKO,1978440
148229,SBER,-280
148230,RIZ7,3
148230,SiZ7,-4
148230,GZZ7,5
148230,LKZ7,5
148230,GDZ7,3
148230,GD1400BL7,1
148230,Si54000BV7,10
148230,RI125000BJ7,11
148230,RI127500BJ7,20
148230,RI130000BJ7,11
148232,SiZ7,7
148236,RTS-12.17M280917PA110000,2
148237,RIZ7,-1
148237,SRZ7,-10
148237,EDZ7,-1
148239,SiZ7,100
148239,BRV7,-100
148239,GDZ7,100
148241,HYDR,1250
148241,LNTA,1000
148241,QIWI,731
148243,OGKB,2300000
148244,SU24018RMFS2,420
148244,SU25081RMFS9,70
148244,SU26204RMFS6,70
148244,SU26216RMFS0,70
148244,GZZ7,122
148247,SVZ7,9
148248,SiZ7,25
148249,BR-10.17M260917PA55,6
148253,MXZ7,-6
148254,RIZ7,-1
148255,AKRN,8
148255,CHMF,30
148255,GMKN,3
148255,IRAO,8000
148255,LKOH,9
148255,MAGN,700
148255,RASP,390
148255,SBERP,200
148255,SU26204RMFS6,28
148255,SU26210RMFS3,26
148258,BRV7,6
148259,SRZ7,88
148261,GZZ7,6
148261,SRZ7,-15
148261,EDZ7,-2
148261,VBZ7,6
148261,HYZ7,5
148262,SiZ7,2
148262,SVZ7,1
148262,GDZ7,1
148262,USD000000TOD,12000
148263,BANEP,3334
148263,MTLRP,1111
148268,GZZ7,12
148269,GMKN,23
148270,SiZ7,124
148271,OGKB,3283000
148271,VBZ7,840
148273,GAZP,27650
148275,BRV7,-100
148276,SiZ7,-17
148276,BRV7,18
148276,SRZ7,32
148283,RIZ7,40
148285,GAZP,50
148285,SBER,-100
148286,RIZ7,426
148287,AFKS,1200
148287,SBER,10
148288,GMKN,50
148294,SiZ7,-4
148294,GZZ7,-9
148294,SRZ7,-6
148294,Si58250BJ7,6
148294,GZ12500BJ7,18
148294,SR19250BJ7,12
148297,VTBR-9.17,81
148298,BRV7,1
148301,BRV7,-15
148301,MMZ7,-2
148301,BR-10.17M260917CA54,15
148301,BR-10.17M260917PA54,-15
148301,MM2000BL7,-2
148301,MM2100BL7,-5
148301,MM2150BL7,-4
148301,GD1300BX7,1
148301,GD1310BX7,1
148301,GD1320BL7,4
148301,GD1320BX7,3
148301,GD1340BL7,6
148301,MM2050BV7,-7
148301,MM2100BJ7,5
148301,MM2200BJ7,20
148302,GAZP,420
